"","lon","lat","hs1","hr1","sds1","sdr1","hs2","hr2","sds2","sdr2","hs3","hr3","sds3","sdr3"
"118",88.125,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",88.1750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",88.2250061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",88.2750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",88.3250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",88.375,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",88.4250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",88.4750061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",88.5250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",88.5750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",88.625,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",88.6750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",88.7250061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",88.7750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",88.8250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",88.875,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",88.9250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",88.9750061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",89.0250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",89.0750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",89.125,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",89.1750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",89.2250061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",89.2750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",89.3250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",89.375,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",89.4250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",89.4750061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",89.5250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",89.5750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",89.625,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",89.6750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",89.7250061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",89.7750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",89.8250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",89.875,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",89.9250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",89.9750061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",90.0250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",90.0750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",90.125,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",90.1750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",90.2250061035156,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",90.2750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",90.3250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",90.375,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",90.4250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",90.4749984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",90.5250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",90.5750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",90.625,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",90.6750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",90.7249984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",90.7750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",90.8250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",90.875,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",90.9250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",90.9749984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",91.0250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",91.0750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",91.125,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",91.1750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",91.2249984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",91.2750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",91.3250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",91.375,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",91.4250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",91.4749984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",91.5250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",91.5750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",91.625,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",91.6750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",91.7249984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",91.7750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",91.8250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",91.875,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",91.9250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",91.9749984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",92.0250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",92.0750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",92.125,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",92.1750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",92.2249984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",92.2750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",92.3250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",92.375,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",92.4250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",92.4749984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",92.5250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",92.5750045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",92.625,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",92.6750030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",92.7249984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",92.7750015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",92.8250045776367,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",92.875,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",92.9250030517578,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",92.9749984741211,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",93.0250015258789,20.4249992370605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",87.6750030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",87.7250061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",87.7750015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",87.8250045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",87.875,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",87.9250030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",87.9750061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",88.0250015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",88.0750045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",88.125,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",88.1750030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",88.2250061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",88.2750015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",88.3250045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",88.375,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",88.4250030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",88.4750061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",88.5250015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",88.5750045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",88.625,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",88.6750030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",88.7250061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",88.7750015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",88.8250045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",88.875,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",88.9250030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",88.9750061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",89.0250015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",89.0750045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",89.125,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",89.1750030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",89.2250061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",89.2750015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",89.3250045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",89.375,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",89.4250030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",89.4750061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",89.5250015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",89.5750045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",89.625,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",89.6750030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",89.7250061035156,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",89.7750015258789,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",89.8250045776367,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",89.875,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",89.9250030517578,20.4750003814697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
